transaction_id,sender_account,receiver_account,amount,transaction_type,location,device_id,ip_address,is_suspicious
941,11,91,65469.33,UPI,London,68e173f7-084d-4725-a7d6-cc5aefd1c7af,46.150.26.92,False
942,186,1,57568.7,UPI,Dubai,12afe593-c346-4f4b-84c5-caf5d08f2bbe,219.109.115.221,False
943,80,32,47120.41,UPI,Delhi,b811d2db-3ac1-46c2-9092-47ae5dd22eea,219.233.161.128,False
944,61,74,50586.53,Bank Transfer,New York,27fab915-e2e1-4cf8-aecc-b63def983a12,163.92.207.145,False
945,171,8,43355.68,Bank Transfer,Dubai,16867a85-766a-4815-b792-4b143ec96938,200.187.56.131,False
946,90,69,70984.56,UPI,Dubai,cc649792-07b0-47d7-8d4f-19f4db1d5429,49.48.114.22,False
947,98,100,91396.63,UPI,Mumbai,2878dce8-5123-4b11-98db-19165417edf2,125.136.196.77,False
948,103,58,55676.36,Wallet Transfer,New York,c1c0a85e-3972-4c2d-8d47-033e29032344,70.93.98.114,False
949,39,4,25104.87,Card Payment,Dubai,e44e416c-5c85-46b6-81cc-b7375c48f312,25.143.141.136,False
950,140,105,86389.14,UPI,London,8d903e94-bd9a-4a51-a97a-4887ce80f084,132.76.45.209,False
951,122,38,40168.03,Bank Transfer,Mumbai,c07a0c81-b700-41ef-adf4-1e48677beeee,144.13.102.178,False
952,96,55,57731.22,Wallet Transfer,London,666b18e3-9e03-44af-a7a5-abea8e912d4a,3.83.29.169,False
953,153,100,67120.02,Card Payment,Mumbai,5aec8bac-d118-4e85-ac13-7f96cde56175,176.40.208.96,False
954,182,170,11566.8,UPI,Dubai,b242e281-a2d7-4af4-9341-cbabe1568cde,118.78.188.38,False
955,80,4,30514.08,Wallet Transfer,London,f04b358b-60db-4f09-8181-643aec7c9740,38.73.226.83,False
956,47,86,99691.75,Wallet Transfer,Mumbai,cd801aed-722b-4420-8a75-f3cafe2b6add,73.231.40.149,False
957,162,161,34334.91,Card Payment,New York,bd591232-590f-467d-8127-5eee5522cdbe,178.167.36.97,False
958,137,99,85912.45,UPI,London,200328f4-aabc-42b7-96e2-beddfceccb92,161.52.238.175,False
959,183,103,93461.68,Wallet Transfer,New York,f518bc9b-4592-45b1-940a-90c49fab64b5,87.196.180.156,False
960,166,11,43144.39,Wallet Transfer,Mumbai,e3337ed3-c875-4186-bec5-eb74ac8639f7,71.8.132.135,False
961,107,132,11074.92,Card Payment,Dubai,6a32b356-52cf-42cc-932e-372286a3ce29,62.29.30.125,False
962,142,48,87571.12,Wallet Transfer,Dubai,04e68d96-93cb-4214-a1b1-a7d12b3fe3c6,189.129.133.134,False
963,41,25,84927.47,UPI,New York,05f0340d-b7c7-4af9-9a3c-7f2f23a9777e,63.19.110.57,False
964,34,174,85327.51,Bank Transfer,Singapore,e66dd7c9-7444-4d72-a7a3-db9e7c94bf79,218.216.100.133,False
965,82,121,427.61,Wallet Transfer,Dubai,4f18dcd9-4d26-43d7-83c2-358604ef85e5,96.121.10.179,False
966,144,34,42110.0,Wallet Transfer,Delhi,6084bb2d-c13b-4857-8ef8-a22cc19259cc,195.123.154.192,False
967,188,48,35079.71,Card Payment,Delhi,24b4c51f-2d7a-4b69-a6cb-6ebfba741b79,216.13.77.237,False
968,88,108,43654.62,UPI,Mumbai,21484beb-f50c-43a0-b0ab-3e72c4ff21ff,140.28.26.224,False
969,178,52,87938.42,Bank Transfer,Mumbai,4b27af0a-d872-4b93-a19c-fabb8e45b71b,120.212.137.15,False
970,58,5,94068.08,Card Payment,New York,e838e51f-66ad-4ae0-893b-038c6533f2a6,147.95.220.79,False
971,101,50,86273.38,UPI,Dubai,0dfe7ed9-0c5e-4059-9d6c-0952203318c5,220.1.31.118,False
972,176,171,79770.59,Bank Transfer,Singapore,49abc43d-89c1-441a-a24b-a50310f69ebc,169.153.50.160,False
973,138,189,62307.27,Bank Transfer,Delhi,9a294859-36bd-4412-b04f-587a1c0c4f09,72.156.30.158,False
974,10,162,55033.08,Card Payment,Delhi,f5d76885-5e1a-4c3f-a569-3559c80dec90,29.97.90.239,False
975,143,83,46444.52,Card Payment,Dubai,e21cecef-83d7-4703-ad0b-21450098787d,177.211.95.245,False
976,141,85,93189.34,UPI,London,70b59b1e-ce9e-45ff-9843-1480196794b3,157.84.84.101,False
977,72,166,34034.29,Wallet Transfer,New York,a78acc6c-546f-4f67-a32c-898e14d88fca,217.164.1.203,False
978,167,21,35826.11,Card Payment,New York,a229807a-0081-478e-908b-86e976f34694,173.203.157.202,False
979,70,150,35605.82,Bank Transfer,Mumbai,5f947a08-1997-43d4-bf78-26b1a3b38a17,34.81.83.195,False
980,2,45,877741.03,Wallet Transfer,Delhi,0d2eb28e-5b76-4998-ab70-d3d69d02909a,179.188.237.32,True
981,63,141,49367.79,Bank Transfer,Singapore,d8321dc9-838a-4c71-9656-3bd12c2d3daf,61.13.171.188,False
982,161,131,55685.55,Bank Transfer,Mumbai,d3a10c45-7452-4e7c-8a17-d92aa71849cb,201.145.157.254,False
983,112,62,10250.65,UPI,Delhi,6f3088e9-082f-4011-83b2-e40b4c2c78e2,167.81.185.95,False
984,117,35,52158.29,UPI,Singapore,5a0299b6-5d03-432a-bfb6-a2940199c094,46.39.59.135,False
985,27,180,33809.16,Bank Transfer,Dubai,21465892-f36c-4c54-99f0-1e231a1b9e41,202.50.67.143,False
986,105,77,57865.12,Card Payment,New York,e4375c71-90a3-4fdd-b24f-581fc228250d,201.212.172.72,False
987,78,89,82958.56,Card Payment,London,8a034bb1-eff9-45be-b525-99cf7d6812f5,43.40.171.155,False
988,137,98,97879.27,UPI,Delhi,ea1b8b17-cfa6-4d13-9933-9eaa45bac930,22.140.81.15,False
989,98,104,70369.78,Card Payment,Delhi,3b06be41-aba4-414b-9f4b-b65e902b2b83,151.176.234.204,False
990,140,59,4947.53,UPI,Delhi,bef19954-088e-40a8-aeaa-d0db8eb56211,107.52.91.0,False
991,42,78,86141.08,Card Payment,New York,af02b686-d8f4-46db-a326-4fa7320852a8,34.54.116.129,False
992,120,116,23309.61,Bank Transfer,Delhi,d8dd4a7e-f1f1-43ba-b17e-a03ca9be311b,12.199.112.193,False
993,89,12,1878.58,Card Payment,London,963a647b-74c4-4b9e-8d70-591f116413fb,130.111.77.110,False
994,5,168,10494.32,Card Payment,Mumbai,36b79927-5c9d-4912-996a-a4828445419e,102.109.22.236,False
995,175,170,537.61,Wallet Transfer,Mumbai,8fa75c54-815e-4d4b-90ba-747dee6b0dfd,104.202.192.113,False
996,175,136,18350.14,Card Payment,New York,d612eaf9-ac9c-47c2-ab70-d94b8cbe2542,125.38.68.124,False
997,108,180,10582.82,Wallet Transfer,New York,236442ce-1d6a-4d9a-89d8-af70478d0f7e,21.66.254.68,False
998,45,91,17291.3,UPI,Dubai,f9f2e487-6ee4-4cd1-929e-4331fdc33245,210.221.31.134,False
999,155,179,72599.38,UPI,London,11cbb23b-8e5c-4b2e-b262-54e817a85b35,156.166.56.190,False
1000,56,2,70104.14,Card Payment,Delhi,f2f5d8a8-0f93-4997-bcb0-1854a8370d5f,218.52.224.23,False
